image,k
000000153670.jpg,0.5060075521469116
000000457158.jpg,0.9714362621307373
000000267084.jpg,1.1397290229797363
000000460278.jpg,0.9665306806564331
000000283789.jpg,1.185139775276184
000000096780.jpg,1.1866720914840698
000000452559.jpg,1.1574106216430664
000000363918.jpg,0.997150182723999
000000160048.jpg,1.135240912437439
000000144131.jpg,0.1728944033384323
000000177656.jpg,0.2691614627838135
000000460606.jpg,0.8498585224151611
000000053883.jpg,1.0323944091796875
000000273646.jpg,0.9452840685844421
000000562844.jpg,0.9846889972686768
000000405773.jpg,0.7097278833389282
000000029087.jpg,1.113498568534851
000000256120.jpg,0.8305213451385498
000000394648.jpg,0.9616648554801941
000000279842.jpg,0.7392555475234985
000000143042.jpg,1.2050427198410034
000000396241.jpg,1.0425620079040527
000000276484.jpg,1.2171918153762817
000000559401.jpg,0.13623404502868652
000000036173.jpg,1.1406053304672241
000000385058.jpg,1.040549635887146
000000416507.jpg,0.7187105417251587
000000373448.jpg,0.7688112854957581
000000283853.jpg,0.8421661853790283
000000571035.jpg,0.8395432233810425
000000518963.jpg,0.9298481345176697
000000449067.jpg,0.5539000034332275
000000034598.jpg,1.0051175355911255
000000149056.jpg,0.8993086814880371
000000405067.jpg,1.1501630544662476
000000571028.jpg,1.1597545146942139
000000353196.jpg,0.14006496965885162
000000502372.jpg,0.7663310766220093
000000020143.jpg,0.6064962148666382
000000017974.jpg,0.8439496755599976
000000414762.jpg,0.4492473006248474
000000189535.jpg,1.018153190612793
000000122523.jpg,0.48733460903167725
000000006045.jpg,0.7685511112213135
000000340320.jpg,0.934166669845581
000000222832.jpg,0.8397058248519897
000000182732.jpg,0.650704026222229
000000015929.jpg,1.2414120435714722
000000463985.jpg,0.5870683789253235
000000331406.jpg,0.9266656637191772
000000140683.jpg,1.097725749015808
000000515557.jpg,1.231343150138855
000000505106.jpg,0.648543119430542
000000378713.jpg,1.1641380786895752
000000174155.jpg,1.068418264389038
000000017186.jpg,0.28618499636650085
000000142300.jpg,0.18760666251182556
000000086714.jpg,1.0567889213562012
000000416716.jpg,0.9573115706443787
000000171170.jpg,0.9727516174316406
000000003090.jpg,1.1037756204605103
000000514856.jpg,1.1381720304489136
000000194807.jpg,0.3939509391784668
000000263037.jpg,0.9624327421188354
000000517759.jpg,0.7125847339630127
000000517633.jpg,1.1904664039611816
000000135358.jpg,1.0693585872650146
000000571685.jpg,0.6966696977615356
000000137913.jpg,0.6918808221817017
000000245469.jpg,0.5646915435791016
000000153487.jpg,0.10919962078332901
000000231128.jpg,0.8139737844467163
000000224745.jpg,0.1455817073583603
000000506662.jpg,1.2884734869003296
000000414191.jpg,1.2050106525421143
000000527849.jpg,0.77064049243927
000000294923.jpg,0.3865525722503662
000000402253.jpg,0.2452513575553894
000000247684.jpg,0.7973301410675049
000000405102.jpg,0.5820473432540894
000000496564.jpg,1.2041829824447632
000000108635.jpg,1.1842098236083984
000000460844.jpg,1.0568829774856567
000000319558.jpg,0.5312241911888123
000000533340.jpg,1.0178675651550293
000000268747.jpg,0.47304558753967285
000000345199.jpg,0.12964893877506256
000000497540.jpg,0.49235063791275024
000000247517.jpg,1.143900752067566
000000335100.jpg,0.9015847444534302
000000178449.jpg,1.0187098979949951
000000456609.jpg,1.1730337142944336
000000229050.jpg,1.2014232873916626
000000092434.jpg,0.45151519775390625
000000468887.jpg,1.1747819185256958
000000489805.jpg,1.2271782159805298
000000442401.jpg,1.2368515729904175
000000161415.jpg,1.0543478727340698
000000352138.jpg,1.0718016624450684
000000239690.jpg,0.7501310110092163
000000080607.jpg,0.7908779382705688
000000574209.jpg,0.6494227647781372
000000054338.jpg,1.1236015558242798
000000561250.jpg,0.22432246804237366
000000360116.jpg,0.6449835300445557
000000258422.jpg,0.8036395907402039
000000003384.jpg,0.619796633720398
000000217873.jpg,1.0025824308395386
000000027592.jpg,0.9654204845428467
000000417127.jpg,1.1467047929763794
000000172273.jpg,0.9791388511657715
000000321177.jpg,1.0393998622894287
000000309591.jpg,0.9860843420028687
000000025678.jpg,0.7706189155578613
000000552144.jpg,1.1083924770355225
000000400323.jpg,1.0667541027069092
000000136011.jpg,0.18426665663719177
000000499668.jpg,1.1957577466964722
000000262633.jpg,1.1434208154678345
000000028340.jpg,1.1658555269241333
000000349156.jpg,1.1124281883239746
000000563822.jpg,1.1790120601654053
000000364998.jpg,0.6282100081443787
000000158008.jpg,0.8275986909866333
000000299146.jpg,0.7814629077911377
000000404705.jpg,0.5282095670700073
000000332649.jpg,0.8758840560913086
000000052473.jpg,0.919296383857727
000000194389.jpg,1.1282923221588135
000000119396.jpg,0.34721478819847107
000000245446.jpg,1.1298022270202637
000000482379.jpg,0.9302739500999451
000000555824.jpg,1.034401297569275
000000156627.jpg,0.779219388961792
000000119062.jpg,0.46083930134773254
000000326444.jpg,1.0618336200714111
000000408973.jpg,0.3548274636268616
000000252655.jpg,1.2144933938980103
000000311711.jpg,0.7812905311584473
000000533304.jpg,0.9343400001525879
000000223768.jpg,0.8031878471374512
000000375072.jpg,0.12902812659740448
000000565569.jpg,0.43356990814208984
000000063534.jpg,0.1469663381576538
000000058932.jpg,0.9612330794334412
000000014196.jpg,1.1618990898132324
000000177848.jpg,0.8317602872848511
000000544839.jpg,1.0250998735427856
000000107414.jpg,0.2117842733860016
000000033273.jpg,1.030997633934021
000000087425.jpg,0.5381286144256592
000000570240.jpg,0.8819416761398315
000000215101.jpg,0.8792102336883545
000000219115.jpg,0.7796292304992676
000000244265.jpg,1.1304199695587158
000000146642.jpg,1.2246068716049194
000000189177.jpg,1.09038507938385
000000072184.jpg,0.6240161657333374
000000330343.jpg,0.709015965461731
000000322358.jpg,1.0588058233261108
000000127482.jpg,1.0871069431304932
000000322135.jpg,1.0489400625228882
000000570202.jpg,0.4953902065753937
000000046160.jpg,0.9419773817062378
000000162383.jpg,0.13308009505271912
000000121680.jpg,0.7434545159339905
000000476245.jpg,1.1999439001083374
000000154082.jpg,0.7642694711685181
000000441946.jpg,0.546168327331543
000000016649.jpg,0.9735008478164673
000000133297.jpg,0.3371519148349762
000000580535.jpg,0.9595860242843628
000000437090.jpg,1.0703529119491577
000000503613.jpg,0.9459033012390137
000000471720.jpg,0.7537751197814941
000000498154.jpg,0.8080474138259888
000000464246.jpg,1.308469533920288
000000554649.jpg,0.8087602853775024
000000274243.jpg,0.9258294105529785
000000477980.jpg,1.210811972618103
000000256293.jpg,1.027012825012207
000000443193.jpg,0.9987974166870117
000000090779.jpg,0.9696308374404907
000000506244.jpg,0.6870800256729126
000000048926.jpg,1.0857125520706177
000000001773.jpg,0.8991450071334839
000000278784.jpg,0.45519009232521057
000000497381.jpg,0.8445525169372559
000000549257.jpg,0.26502862572669983
000000475246.jpg,1.1886979341506958
000000358533.jpg,1.1070388555526733
000000246334.jpg,0.6427797675132751
000000057367.jpg,0.2918606996536255
000000081195.jpg,1.2117691040039062
000000266691.jpg,1.2429261207580566
000000286866.jpg,1.253374457359314
000000126424.jpg,1.1244126558303833
000000161285.jpg,0.9383020401000977
000000299088.jpg,0.48650527000427246
000000215952.jpg,0.8532298803329468
000000518014.jpg,0.8772121667861938
000000570018.jpg,0.48445695638656616
000000281589.jpg,0.9894366264343262
000000201975.jpg,1.1775990724563599
000000375119.jpg,1.22942054271698
000000549296.jpg,0.2853311598300934
000000526207.jpg,1.0813206434249878
000000522429.jpg,0.6343276500701904
000000068573.jpg,1.038870096206665
000000506240.jpg,1.1872538328170776
000000537821.jpg,1.010865330696106
000000135600.jpg,0.710727334022522
000000288604.jpg,0.13162580132484436
000000385166.jpg,0.786348819732666
000000444509.jpg,1.1003178358078003
000000141799.jpg,0.6633523106575012
000000537214.jpg,1.0642176866531372
000000221569.jpg,0.9494118690490723
000000067285.jpg,1.0678905248641968
000000103147.jpg,0.1320473551750183
000000173990.jpg,1.1051692962646484
000000388673.jpg,1.0304588079452515
000000129641.jpg,0.6837085485458374
000000361419.jpg,1.1271896362304688
000000469176.jpg,0.6487929224967957
000000438812.jpg,0.9011492729187012
000000534560.jpg,1.2334827184677124
000000413111.jpg,1.1535683870315552
000000513770.jpg,1.0839654207229614
000000190126.jpg,1.1693623065948486
000000382236.jpg,0.49074259400367737
000000528270.jpg,0.7885499000549316
000000102209.jpg,0.5911133885383606
000000293850.jpg,0.749250054359436
000000255100.jpg,1.1828933954238892
000000321775.jpg,0.7062122821807861
000000181660.jpg,1.00894033908844
000000537261.jpg,0.7909257411956787
000000235023.jpg,0.7977355122566223
000000253027.jpg,0.5873041152954102
000000046158.jpg,1.04502272605896
000000060222.jpg,0.7925925254821777
000000343345.jpg,1.0203392505645752
000000268401.jpg,1.002507209777832
000000469654.jpg,1.1099008321762085
000000241451.jpg,0.8234343528747559
000000030884.jpg,0.8150397539138794
000000345723.jpg,1.2453703880310059
000000498195.jpg,0.952634871006012
000000530615.jpg,1.1315709352493286
000000299554.jpg,0.44507139921188354
000000265720.jpg,0.9989901185035706
000000258260.jpg,1.1157395839691162
000000415893.jpg,1.0188156366348267
000000038735.jpg,1.0692107677459717
000000499524.jpg,1.1371018886566162
000000328660.jpg,0.8724962472915649
000000080437.jpg,0.1319352090358734
000000306329.jpg,0.4107883870601654
000000384721.jpg,0.5483375191688538
000000171132.jpg,1.2931267023086548
000000198679.jpg,1.0500812530517578
000000267698.jpg,1.1096559762954712
000000014700.jpg,0.8528434038162231
000000392213.jpg,0.9813114404678345
000000026022.jpg,0.7846291065216064
000000492518.jpg,0.11447324603796005
000000147622.jpg,0.8412075042724609
000000537800.jpg,0.8834902048110962
000000441025.jpg,0.1430862993001938
000000507825.jpg,0.8692713975906372
000000436587.jpg,0.2836180329322815
000000265668.jpg,1.2100180387496948
000000512243.jpg,1.1742676496505737
000000035584.jpg,0.12439975887537003
000000385395.jpg,1.2065778970718384
000000058999.jpg,1.0518417358398438
000000026864.jpg,0.6856737732887268
000000249210.jpg,0.14540345966815948
000000046010.jpg,1.2566893100738525
000000119212.jpg,0.9437550902366638
000000483440.jpg,0.3178262412548065
000000036886.jpg,0.5146705508232117
000000386656.jpg,0.8984861969947815
000000446749.jpg,0.8306503295898438
000000336425.jpg,0.3752196729183197
000000446781.jpg,0.29659926891326904
000000445165.jpg,0.14464133977890015
000000355572.jpg,0.5382111668586731
000000441657.jpg,0.8429920673370361
000000298756.jpg,0.31698018312454224
000000553768.jpg,0.6766910552978516
000000413801.jpg,1.013917326927185
000000332496.jpg,0.15376882255077362
000000565453.jpg,1.2020541429519653
000000466074.jpg,1.1314514875411987
000000120346.jpg,0.7902758717536926
000000004200.jpg,0.2980266511440277
000000162853.jpg,0.30651235580444336
000000195369.jpg,0.6708283424377441
000000513058.jpg,0.29421499371528625
000000163595.jpg,0.9700376987457275
000000444740.jpg,0.8174804449081421
000000153562.jpg,0.9927589893341064
000000476769.jpg,0.9906520843505859
000000103282.jpg,1.150978922843933
000000321729.jpg,0.9472393989562988
000000467952.jpg,0.9881815910339355
000000546551.jpg,0.3972002863883972
000000525078.jpg,1.0128631591796875
000000428285.jpg,1.0945090055465698
000000267183.jpg,0.277628630399704
000000191831.jpg,0.9985411167144775
000000463462.jpg,0.9663099050521851
000000153833.jpg,1.139766812324524
000000322663.jpg,1.1278308629989624
000000386595.jpg,1.193406343460083
000000535744.jpg,0.5183308124542236
000000107675.jpg,1.1587306261062622
000000122233.jpg,1.2265206575393677
000000033884.jpg,1.1916264295578003
000000191170.jpg,1.1508734226226807
000000361388.jpg,1.124208927154541
000000199896.jpg,1.099507212638855
000000046192.jpg,1.1757287979125977
000000431839.jpg,1.1997326612472534
000000518045.jpg,0.5007144212722778
000000409894.jpg,1.1974490880966187
000000094198.jpg,0.8429583311080933
000000060101.jpg,0.7066071033477783
000000108438.jpg,1.241207242012024
000000361806.jpg,0.2691151201725006
000000494100.jpg,1.1456198692321777
000000259413.jpg,0.3503405451774597
000000023704.jpg,0.7127913236618042
000000355631.jpg,1.198355793952942
000000518813.jpg,0.9104845523834229
000000061768.jpg,0.12297407537698746
000000024332.jpg,1.0220575332641602
000000161728.jpg,0.4249655604362488
000000464491.jpg,1.1594583988189697
000000401832.jpg,1.0878523588180542
000000134692.jpg,0.834754228591919
000000088361.jpg,1.1720343828201294
000000040364.jpg,0.949115514755249
000000108402.jpg,0.7824151515960693
000000547175.jpg,0.7972900867462158
000000581408.jpg,1.1767657995224
000000398805.jpg,1.1852487325668335
000000078389.jpg,1.243491768836975
000000364142.jpg,0.31965452432632446
000000317197.jpg,0.8265385031700134
000000400527.jpg,0.9933462142944336
000000562665.jpg,1.23491632938385
000000528686.jpg,0.9710510969161987
000000494778.jpg,0.9967206716537476
000000182004.jpg,0.4082624912261963
000000010064.jpg,0.9306235909461975
000000570696.jpg,0.8048105239868164
000000086663.jpg,1.0799742937088013
000000334219.jpg,1.1940367221832275
000000161896.jpg,0.5952314138412476
000000042555.jpg,0.6959372162818909
000000191671.jpg,0.32630467414855957
000000097114.jpg,1.2870596647262573
000000256878.jpg,0.2467610239982605
000000104072.jpg,0.9326926469802856
000000537747.jpg,0.9497367143630981
000000311384.jpg,1.1860785484313965
000000111334.jpg,1.0724360942840576
000000454101.jpg,1.22592294216156
000000266330.jpg,0.8933709263801575
000000508487.jpg,0.6555431485176086
000000140925.jpg,0.21401599049568176
000000205301.jpg,1.0812323093414307
000000303432.jpg,0.8174722194671631
000000112067.jpg,0.7819569706916809
000000154076.jpg,0.5729297399520874
000000254901.jpg,1.192606806755066
000000510064.jpg,0.6165885329246521
000000163169.jpg,0.791783332824707
000000056831.jpg,0.12606710195541382
000000325025.jpg,0.32022982835769653
000000021898.jpg,1.1187289953231812
000000448563.jpg,0.6351281404495239
000000293595.jpg,0.3093257546424866
000000050887.jpg,0.8033241629600525
000000072677.jpg,0.22623756527900696
000000339623.jpg,0.9262375831604004
000000350529.jpg,1.0122650861740112
000000460230.jpg,1.1105393171310425
000000127502.jpg,1.197293758392334
000000092483.jpg,1.3305822610855103
000000091717.jpg,0.2227523922920227
000000353448.jpg,0.4558902382850647
000000056803.jpg,1.1939624547958374
000000141823.jpg,0.6370769143104553
000000269157.jpg,0.9433368444442749
000000157201.jpg,1.095243215560913
000000575054.jpg,0.7532166242599487
000000113604.jpg,0.4518601596355438
000000496218.jpg,0.5835616588592529
000000416415.jpg,1.1892904043197632
000000430213.jpg,1.1644364595413208
000000581207.jpg,1.0877026319503784
000000245395.jpg,1.0604479312896729
000000166089.jpg,0.10289310663938522
000000046661.jpg,0.34760597348213196
000000411333.jpg,1.2055820226669312
000000172707.jpg,0.9405180811882019
000000010411.jpg,0.5303923487663269
000000552024.jpg,0.9723101854324341
000000205326.jpg,0.8866852521896362
000000291423.jpg,1.1081080436706543
000000086982.jpg,0.6426901817321777
000000226200.jpg,1.272053599357605
000000248542.jpg,1.0751831531524658
000000093987.jpg,0.18620330095291138
000000133865.jpg,0.5809393525123596
000000108885.jpg,1.1811543703079224
000000573461.jpg,0.4443344473838806
000000148674.jpg,0.8436481952667236
000000262272.jpg,1.0954232215881348
000000377151.jpg,0.7372728586196899
000000393589.jpg,1.2385952472686768
000000427247.jpg,1.1364192962646484
000000577293.jpg,0.6093453168869019
000000342962.jpg,0.9636247158050537
000000185595.jpg,0.791357159614563
000000345298.jpg,1.1792017221450806
000000428049.jpg,1.2218196392059326
000000300914.jpg,0.48391199111938477
000000185343.jpg,0.7878351211547852
000000579864.jpg,0.731076717376709
000000292166.jpg,0.4797073006629944
000000254144.jpg,1.2313843965530396
000000569932.jpg,1.089081048965454
000000059878.jpg,1.0116137266159058
000000131199.jpg,0.5381449460983276
000000236940.jpg,1.18606698513031
000000022373.jpg,0.3348725140094757
000000141202.jpg,0.9234834909439087
000000361606.jpg,1.0572556257247925
000000367311.jpg,1.0725032091140747
000000407563.jpg,0.5530834794044495
000000513246.jpg,0.34311556816101074
000000491391.jpg,1.1548579931259155
000000335183.jpg,1.09238600730896
000000029239.jpg,0.14004766941070557
000000438749.jpg,1.0746726989746094
000000129845.jpg,0.4629030227661133
000000394094.jpg,1.1953095197677612
000000557113.jpg,1.0167936086654663
000000397556.jpg,0.9320124387741089
000000262913.jpg,0.32791227102279663
000000194139.jpg,0.4439978003501892
000000193198.jpg,0.9808482527732849
000000466931.jpg,0.718597412109375
000000207411.jpg,1.048425316810608
000000525043.jpg,0.6956148743629456
000000554709.jpg,0.9554616212844849
000000258864.jpg,0.7829940319061279
000000310456.jpg,1.0136560201644897
000000452679.jpg,1.054084062576294
000000540091.jpg,0.8256245255470276
000000322038.jpg,1.0953093767166138
000000047891.jpg,1.192786693572998
000000251880.jpg,0.8251804113388062
000000519914.jpg,1.1268624067306519
000000043410.jpg,0.2998471260070801
000000358159.jpg,0.8256327509880066
000000186212.jpg,0.9024114608764648
000000237671.jpg,0.8721648454666138
000000275756.jpg,1.210868000984192
000000224710.jpg,1.206316351890564
000000561219.jpg,1.0453577041625977
000000421864.jpg,1.1081888675689697
000000002547.jpg,0.8366813659667969
000000265024.jpg,1.014901876449585
000000531387.jpg,0.6205798387527466
000000159565.jpg,0.6710959672927856
000000439415.jpg,1.2185883522033691
000000566458.jpg,1.1595220565795898
000000315478.jpg,1.0594576597213745
000000026142.jpg,0.9920307993888855
000000549803.jpg,1.0913711786270142
000000429543.jpg,0.7779814004898071
000000306649.jpg,0.33817464113235474
000000235951.jpg,0.8463461399078369
000000275951.jpg,0.820935845375061
000000569951.jpg,1.2347005605697632
000000261792.jpg,0.8477840423583984
000000173577.jpg,1.2119133472442627
000000575538.jpg,0.7064507007598877
000000248075.jpg,1.0339299440383911
000000154692.jpg,0.8199063539505005
000000050384.jpg,0.9750086665153503
000000009043.jpg,0.8308559656143188
000000346619.jpg,1.0396326780319214
000000544775.jpg,1.069469690322876
000000442129.jpg,0.19361767172813416
000000253880.jpg,0.43118026852607727
000000380387.jpg,1.2931571006774902
000000093123.jpg,0.7212930917739868
000000068775.jpg,1.123782753944397
000000093943.jpg,1.1711279153823853
000000142255.jpg,0.5381805300712585
000000442920.jpg,0.24389955401420593
000000023740.jpg,0.7192178964614868
000000567039.jpg,1.1525018215179443
000000345629.jpg,0.12178705632686615
000000532886.jpg,0.7947087287902832
000000105354.jpg,0.9163193106651306
000000562839.jpg,1.0346051454544067
000000492759.jpg,0.9349905252456665
000000066872.jpg,0.6299247145652771
000000164881.jpg,0.9292681217193604
000000273882.jpg,0.8571464419364929
000000293775.jpg,1.1288584470748901
000000374138.jpg,0.6811176538467407
000000071327.jpg,1.1630460023880005
000000349519.jpg,1.1015232801437378
000000539907.jpg,0.9132586717605591
000000040776.jpg,1.1971194744110107
000000198410.jpg,0.9073265790939331
000000282189.jpg,0.316170334815979
000000294096.jpg,1.046015977859497
000000167000.jpg,0.9796267747879028
000000036945.jpg,0.9751150608062744
000000376586.jpg,1.158070683479309
000000088326.jpg,1.0249489545822144
000000452149.jpg,0.6412323117256165
000000469980.jpg,1.1198853254318237
000000234098.jpg,1.0467296838760376
000000196935.jpg,0.9879465699195862
000000331586.jpg,0.2841908931732178
000000079717.jpg,0.4001801013946533
000000198099.jpg,1.022056221961975
000000485981.jpg,1.0810269117355347
000000511825.jpg,0.827022910118103
000000339955.jpg,0.3798519968986511
000000017516.jpg,1.21360182762146
000000285495.jpg,0.6203383207321167
000000415581.jpg,1.2138841152191162
000000128089.jpg,0.9776797294616699
000000415304.jpg,1.0490690469741821
000000071308.jpg,0.6427008509635925
000000153051.jpg,1.2303842306137085
000000298104.jpg,0.3197782635688782
000000062635.jpg,1.237107276916504
000000240135.jpg,1.1900049448013306
000000405139.jpg,0.7550586462020874
000000464488.jpg,1.1456397771835327
000000058969.jpg,0.3303879499435425
000000404627.jpg,1.1643980741500854
000000468788.jpg,0.11740626394748688
000000420513.jpg,0.8707057237625122
000000529461.jpg,0.9597026109695435
000000403722.jpg,0.2158796489238739
000000207417.jpg,0.956475555896759
000000316994.jpg,0.22119882702827454
000000201955.jpg,0.24737542867660522
000000028302.jpg,1.186728596687317
000000557017.jpg,1.1623958349227905
000000387657.jpg,1.0961108207702637
000000385211.jpg,0.6185072064399719
000000491974.jpg,0.3283602297306061
000000140784.jpg,0.7395113706588745
000000447481.jpg,0.6965888738632202
000000503639.jpg,1.0638923645019531
000000212539.jpg,1.1042861938476562
000000565472.jpg,1.185350775718689
000000067343.jpg,1.069470763206482
000000406808.jpg,0.9935778379440308
000000075599.jpg,0.2389431893825531
000000367340.jpg,0.5312246680259705
000000565063.jpg,0.3678979277610779
000000274658.jpg,0.6761305928230286
000000209309.jpg,0.12577947974205017
000000525771.jpg,0.9920427799224854
000000530213.jpg,1.1824842691421509
000000370499.jpg,1.2143083810806274
000000476822.jpg,0.1324842870235443
000000008970.jpg,1.242755651473999
000000271670.jpg,1.0227400064468384
000000511985.jpg,0.8941246271133423
000000097198.jpg,0.9325334429740906
000000242844.jpg,1.0208286046981812
000000286655.jpg,1.2087558507919312
000000461177.jpg,0.9428131580352783
000000000890.jpg,0.700221598148346
000000284549.jpg,0.2988080680370331
000000269523.jpg,1.1474627256393433
000000182467.jpg,1.1738444566726685
000000079167.jpg,0.9538050889968872
000000339960.jpg,0.6429734230041504
000000188794.jpg,1.099982500076294
000000291121.jpg,0.995133638381958
000000492998.jpg,0.9030219912528992
000000043982.jpg,0.8192817568778992
000000262929.jpg,1.0903270244598389
000000431900.jpg,0.8280671238899231
000000115606.jpg,1.068048357963562
000000273043.jpg,0.2610206604003906
000000471022.jpg,0.9140400886535645
000000483840.jpg,0.8425527215003967
000000252913.jpg,0.7617149949073792
000000192148.jpg,0.9506120681762695
000000107134.jpg,1.0629013776779175
000000111915.jpg,0.43964412808418274
000000125331.jpg,1.0714653730392456
000000100383.jpg,0.4327152669429779
000000129354.jpg,0.13975165784358978
000000570652.jpg,0.5905098915100098
000000313760.jpg,0.5359281301498413
000000466667.jpg,0.4865770936012268
000000329000.jpg,0.7129018306732178
000000537189.jpg,1.160150170326233
000000060573.jpg,0.9822572469711304
000000221344.jpg,0.97841477394104
000000561440.jpg,0.6063446998596191
000000504509.jpg,0.45497676730155945
000000277841.jpg,1.0081554651260376
000000176072.jpg,1.1010990142822266
000000468710.jpg,0.7417075037956238
000000334057.jpg,0.9101097583770752
000000321210.jpg,0.47778287529945374
000000191590.jpg,1.0275787115097046
000000157333.jpg,1.2869608402252197
000000486200.jpg,0.76140958070755
000000019847.jpg,0.14669284224510193
000000025116.jpg,1.0734816789627075
000000290580.jpg,1.005273461341858
000000333070.jpg,0.7959596514701843
000000086656.jpg,0.8579457998275757
000000203501.jpg,1.1872707605361938
000000007907.jpg,0.7084338665008545
000000407657.jpg,1.0819766521453857
000000266485.jpg,0.994605541229248
000000466038.jpg,0.9803780913352966
000000516368.jpg,0.25015053153038025
000000044078.jpg,0.9921929836273193
000000559667.jpg,1.2193537950515747
000000302898.jpg,1.0955021381378174
000000450550.jpg,0.9555068016052246
000000353261.jpg,0.5645722150802612
000000292604.jpg,0.9092607498168945
000000162448.jpg,0.9168019890785217
000000178210.jpg,1.0642772912979126
000000193234.jpg,0.2824629545211792
000000233163.jpg,1.2388756275177002
000000287887.jpg,1.1798127889633179
000000156536.jpg,1.1807756423950195
000000128702.jpg,1.1711125373840332
000000156640.jpg,1.0592538118362427
000000523788.jpg,0.7375085949897766
000000541494.jpg,0.7555686235427856
000000451325.jpg,0.5692625641822815
000000328804.jpg,0.4355139434337616
000000208111.jpg,1.054863691329956
000000392812.jpg,0.7438262104988098
000000222968.jpg,0.1660776436328888
000000566944.jpg,1.1720863580703735
000000291248.jpg,0.6615637540817261
000000060061.jpg,0.46801185607910156
000000224911.jpg,0.6103864908218384
000000097536.jpg,1.1832177639007568
000000208032.jpg,0.29095473885536194
000000164277.jpg,0.40335172414779663
000000054451.jpg,0.40903985500335693
000000243162.jpg,1.1060073375701904
000000166963.jpg,0.23419570922851562
000000132932.jpg,0.38665568828582764
000000446741.jpg,1.1479383707046509
000000225926.jpg,0.4470674693584442
000000456745.jpg,0.87119460105896
000000466581.jpg,0.6936391592025757
000000359881.jpg,0.4097149670124054
000000287128.jpg,1.1273164749145508
000000222785.jpg,1.021284580230713
000000473572.jpg,1.0693650245666504
000000145947.jpg,0.4880943298339844
000000015971.jpg,1.070607304573059
000000263598.jpg,1.1591472625732422
000000554572.jpg,0.834100604057312
000000499359.jpg,1.2378640174865723
000000139968.jpg,0.8682478666305542
000000205110.jpg,1.032702088356018
000000194468.jpg,1.253261685371399
000000190963.jpg,1.165088415145874
000000484560.jpg,0.9588238000869751
000000556710.jpg,1.2140592336654663
000000557330.jpg,1.1285473108291626
000000178282.jpg,0.8512185215950012
000000479050.jpg,1.1005629301071167
000000235285.jpg,0.8435722589492798
000000344475.jpg,1.279948353767395
000000375595.jpg,1.0482326745986938
000000285630.jpg,1.2100889682769775
000000558803.jpg,0.9078584909439087
000000490082.jpg,1.0086089372634888
000000355255.jpg,1.2157456874847412
000000195582.jpg,0.7660491466522217
000000085318.jpg,0.8864538669586182
000000344605.jpg,0.6719039082527161
000000407189.jpg,1.1914288997650146
000000035055.jpg,1.236979603767395
000000480126.jpg,1.1686781644821167
000000344148.jpg,1.1902848482131958
000000367686.jpg,0.9486227035522461
000000054835.jpg,0.6226319074630737
000000183816.jpg,1.069067358970642
000000263865.jpg,1.0741349458694458
000000177219.jpg,1.1334482431411743
000000494967.jpg,0.6541491746902466
000000381785.jpg,0.24160325527191162
000000356688.jpg,0.23458650708198547
000000061763.jpg,1.1348141431808472
000000037512.jpg,0.5635917782783508
000000498642.jpg,0.9300488233566284
000000547775.jpg,1.1087080240249634
000000426770.jpg,1.0882991552352905
000000484613.jpg,0.12847591936588287
000000137310.jpg,1.2672065496444702
000000560656.jpg,1.1112053394317627
000000265504.jpg,1.1557708978652954
000000107348.jpg,0.39239177107810974
000000430398.jpg,0.7018129825592041
000000221262.jpg,1.143322229385376
000000393239.jpg,0.40164947509765625
000000130071.jpg,1.2188740968704224
000000033450.jpg,0.7800964713096619
000000419588.jpg,1.035338044166565
000000004707.jpg,0.9252742528915405
000000264332.jpg,0.7042607069015503
000000255843.jpg,1.2417758703231812
000000399136.jpg,0.5298278331756592
000000129636.jpg,1.129306435585022
000000436322.jpg,1.18974769115448
000000413849.jpg,1.0650336742401123
000000087129.jpg,1.191007375717163
000000224151.jpg,0.5707130432128906
000000476171.jpg,1.1412972211837769
000000244905.jpg,0.625159740447998
000000403082.jpg,0.47731441259384155
000000078366.jpg,1.1412241458892822
000000221283.jpg,0.814348042011261
000000411452.jpg,1.2782460451126099
000000168199.jpg,0.9504270553588867
000000026145.jpg,1.0584295988082886
000000579221.jpg,1.1722779273986816
000000199164.jpg,0.932304859161377
000000470557.jpg,0.22656944394111633
000000288332.jpg,1.1563572883605957
000000191134.jpg,0.9497643113136292
000000032340.jpg,1.1141302585601807
000000298506.jpg,1.0521395206451416
000000027137.jpg,0.8490689992904663
000000205552.jpg,1.2369554042816162
000000522753.jpg,0.690826952457428
000000414689.jpg,0.814544677734375
000000252030.jpg,0.8045095205307007
000000488685.jpg,1.118666172027588
000000436163.jpg,1.0906248092651367
000000156222.jpg,0.7880774140357971
000000580038.jpg,1.1069365739822388
000000495230.jpg,1.0811010599136353
000000377663.jpg,0.7410746812820435
000000349760.jpg,0.44554466009140015
000000535731.jpg,1.0782414674758911
000000181674.jpg,1.0693438053131104
000000518815.jpg,1.3015018701553345
000000503578.jpg,0.6530911326408386
000000264549.jpg,0.77557373046875
000000069785.jpg,0.6721057891845703
000000170860.jpg,1.051998496055603
000000025164.jpg,0.7847990393638611
000000369368.jpg,0.5552224516868591
000000305662.jpg,0.47564756870269775
000000006321.jpg,1.2255159616470337
000000541803.jpg,0.14329013228416443
000000138298.jpg,0.5495333075523376
000000126901.jpg,0.8522595167160034
000000140646.jpg,0.8514859676361084
